update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
11435,0.438675,0.531557,nan,0.099781,nan,1.293183
11436,0.328567,0.411933,-23.766953,0.099769,47.790554,1.041901
11437,0.458124,0.588466,nan,0.099769,nan,1.324343
11438,0.310299,0.283788,-23.766335,0.099757,48.681671,0.995623
11439,0.448540,0.571227,nan,0.099757,nan,1.280449
11440,0.378495,0.437100,-24.073208,0.099745,50.201218,1.148957
11441,0.440723,0.508250,nan,0.099745,nan,1.253067
11442,0.322132,0.284122,-23.888872,0.099733,46.227875,1.028779
11443,0.524778,0.664441,nan,0.099733,nan,1.453316
11444,0.471074,0.464766,-24.496984,0.099722,49.651207,1.375141
11445,0.521168,0.561060,nan,0.099722,nan,1.480530
11446,0.480442,0.555134,-24.383947,0.099710,47.697800,1.383273
11447,0.580784,0.580554,nan,0.099710,nan,1.586558
11448,0.585455,0.707706,-24.729111,0.099698,50.101562,1.603950
11449,0.424320,0.485426,nan,0.099698,nan,1.264647
11450,0.428168,0.476177,-23.922638,0.099686,49.822132,1.229577
11451,0.366607,0.342584,nan,0.099686,nan,1.107823
11452,0.564367,0.743488,-23.861540,0.099674,46.666939,1.534829
11453,0.289325,0.337213,nan,0.099674,nan,0.937091
11454,0.350087,0.422753,-23.903326,0.099662,47.910885,1.085054
11455,0.502819,0.709739,nan,0.099662,nan,1.421557
11456,0.459672,0.634129,-23.852695,0.099650,48.768372,1.328660
11457,0.334551,0.473708,nan,0.099650,nan,1.070901
11458,0.283409,0.309900,-24.216772,0.099639,47.966854,0.929998
11459,0.351192,0.390572,nan,0.099639,nan,1.064258
11460,0.451694,0.509032,-23.856865,0.099627,48.458897,1.314756
11461,0.360763,0.532775,nan,0.099627,nan,1.099277
11462,0.300753,0.400515,-22.462494,0.099615,48.953671,0.989850
11463,0.486946,0.914917,nan,0.099615,nan,1.371157
11464,0.339871,0.430433,-24.090353,0.099603,48.144157,1.070252
11465,0.437996,0.589418,nan,0.099603,nan,1.300345
11466,0.474581,0.568285,-24.855705,0.099591,50.744957,1.370480
11467,0.334500,0.397792,nan,0.099591,nan,1.044236
11468,0.535548,0.535109,-24.064541,0.099579,50.219757,1.465303
11469,0.444824,0.419798,nan,0.099579,nan,1.290925
11470,0.335631,0.455861,-24.138111,0.099567,50.098839,1.100401
11471,0.459736,0.397078,nan,0.099567,nan,1.363497
11472,0.559169,0.571424,-23.337009,0.099555,49.317173,1.566235
11473,0.707493,0.558420,nan,0.099555,nan,1.852171
11474,0.348910,0.379424,-24.539139,0.099543,50.730694,1.115894
11475,0.419425,0.479564,nan,0.099543,nan,1.243062
11476,0.529543,0.551808,-24.122574,0.099531,46.260452,1.484655
11477,0.473973,0.574285,nan,0.099531,nan,1.337937
11478,0.337728,0.447901,-23.479713,0.099519,48.587395,1.064198
11479,0.289594,0.439079,nan,0.099519,nan,0.958804
11480,0.403543,0.399000,-24.704760,0.099508,46.960922,1.219907
11481,0.573750,0.617683,nan,0.099508,nan,1.587821
11482,0.432146,0.730189,-24.999638,0.099496,48.483116,1.274281
11483,0.710205,0.545506,nan,0.099496,nan,1.873163
11484,0.616502,0.647445,-23.306473,0.099484,48.407024,1.678166
11485,0.752945,0.880681,nan,0.099484,nan,1.965710
11486,0.497495,0.438477,-24.160156,0.099472,48.102974,1.441450
11487,0.623264,0.644802,nan,0.099472,nan,1.664693
11488,0.358361,0.477814,-24.987116,0.099460,49.604218,1.114584
11489,0.524843,0.539936,nan,0.099460,nan,1.459092
11490,0.554777,0.709629,-24.631474,0.099448,49.283169,1.516763
11491,0.344601,0.439222,nan,0.099448,nan,1.077781
11492,0.428843,0.491735,-24.451092,0.099436,49.088638,1.239899
11493,0.540784,0.568809,nan,0.099436,nan,1.504624
11494,0.578594,0.572008,-24.452627,0.099425,50.496830,1.572969
11495,0.323250,0.301714,nan,0.099425,nan,1.049860
11496,0.273972,0.318157,-24.198765,0.099413,49.342773,0.920614
11497,0.495408,0.550374,nan,0.099413,nan,1.406076
11498,0.629137,0.645884,-24.055126,0.099401,49.889442,1.670703
11499,0.593838,0.721451,nan,0.099401,nan,1.627138
11500,0.629318,0.732901,-24.707825,0.099389,49.348469,1.687453
11501,0.509732,0.487860,nan,0.099389,nan,1.441999
11502,0.331745,0.356783,-24.729671,0.099377,48.804131,1.064943
11503,0.559104,0.735512,nan,0.099377,nan,1.540702
11504,0.457038,0.573959,-23.753395,0.099365,46.676933,1.324207
11505,0.446387,0.501205,nan,0.099365,nan,1.280828
11506,0.451431,0.646866,-23.637245,0.099353,47.673630,1.313344
11507,0.432185,0.429469,nan,0.099353,nan,1.258179
11508,0.398988,0.332259,-25.042139,0.099341,48.790932,1.191846
11509,0.491464,0.602907,nan,0.099341,nan,1.404750
11510,0.362823,0.558657,-24.068283,0.099329,49.698090,1.141051
11511,0.472550,0.505567,nan,0.099329,nan,1.350672
11512,0.443156,0.620683,-23.402393,0.099318,49.262222,1.302998
11513,0.512841,0.626696,nan,0.099318,nan,1.452555
11514,0.531130,0.604719,-24.268564,0.099306,47.113438,1.471305
11515,0.384369,0.449868,nan,0.099306,nan,1.196955
11516,0.427971,0.476505,-24.339249,0.099294,49.869789,1.285799
