costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,conm,cusip,gsector,sector
A,USD,STD,INDL,C,GILD,12/31/16,024856,GILEAD SCIENCES INC,375558103,35,Health Care
A,USD,STD,INDL,C,GILD,12/31/17,024856,GILEAD SCIENCES INC,375558103,35,Health Care
A,USD,STD,INDL,C,GILD,12/31/18,024856,GILEAD SCIENCES INC,375558103,35,Health Care
A,USD,STD,INDL,C,GILD,12/31/19,024856,GILEAD SCIENCES INC,375558103,35,Health Care
A,USD,STD,INDL,C,GILD,12/31/20,024856,GILEAD SCIENCES INC,375558103,35,Health Care
A,USD,STD,INDL,C,GILD,12/31/21,024856,GILEAD SCIENCES INC,375558103,35,Health Care
A,USD,STD,INDL,C,GILD,12/31/22,024856,GILEAD SCIENCES INC,375558103,35,Health Care
A,USD,STD,INDL,C,GILD,12/31/23,024856,GILEAD SCIENCES INC,375558103,35,Health Care
A,USD,STD,INDL,C,GILD,12/31/24,024856,GILEAD SCIENCES INC,375558103,35,Health Care
A,USD,STD,INDL,C,GILD,12/31/25,024856,GILEAD SCIENCES INC,375558103,35,Health Care
I,USD,STD,INDL,C,NXTL,12/31/04,024870,NEXTEL COMMUNICATIONS INC,65332V103,50,Communication Services
I,USD,STD,INDL,C,WFM,9/30/04,024893,WHOLE FOODS MARKET INC,966837106,30,Consumer Staples
I,USD,STD,INDL,C,WFM,9/30/05,024893,WHOLE FOODS MARKET INC,966837106,30,Consumer Staples
I,USD,STD,INDL,C,WFM,9/30/06,024893,WHOLE FOODS MARKET INC,966837106,30,Consumer Staples
I,USD,STD,INDL,C,WFM,9/30/07,024893,WHOLE FOODS MARKET INC,966837106,30,Consumer Staples
I,USD,STD,INDL,C,WFM,9/30/08,024893,WHOLE FOODS MARKET INC,966837106,30,Consumer Staples
I,USD,STD,INDL,C,WFM,9/30/09,024893,WHOLE FOODS MARKET INC,966837106,30,Consumer Staples
I,USD,STD,INDL,C,WFM,9/30/10,024893,WHOLE FOODS MARKET INC,966837106,30,Consumer Staples
I,USD,STD,INDL,C,WFM,9/30/11,024893,WHOLE FOODS MARKET INC,966837106,30,Consumer Staples
I,USD,STD,INDL,C,WFM,9/30/12,024893,WHOLE FOODS MARKET INC,966837106,30,Consumer Staples
I,USD,STD,INDL,C,WFM,9/30/13,024893,WHOLE FOODS MARKET INC,966837106,30,Consumer Staples
I,USD,STD,INDL,C,WFM,9/30/14,024893,WHOLE FOODS MARKET INC,966837106,30,Consumer Staples
I,USD,STD,INDL,C,WFM,9/30/15,024893,WHOLE FOODS MARKET INC,966837106,30,Consumer Staples
I,USD,STD,INDL,C,WFM,9/30/16,024893,WHOLE FOODS MARKET INC,966837106,30,Consumer Staples
A,USD,STD,INDL,C,ROP,12/31/04,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/05,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/06,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/07,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/08,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/09,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/10,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/11,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/12,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/13,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/14,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/15,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/16,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/17,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/18,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/19,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/20,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/21,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/22,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/23,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/24,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,ROP,12/31/25,024925,ROPER TECHNOLOGIES INC,776696106,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/04,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/05,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/06,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/07,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/08,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/09,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/10,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/11,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/12,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/13,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/14,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/15,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/16,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/17,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/18,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/19,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/20,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/21,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/22,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/23,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/24,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,SNPS,10/31/25,024975,SYNOPSYS INC,871607107,45,Information Technology
A,USD,STD,INDL,C,VRTS,12/31/04,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,INDL,C,VRTS,12/31/05,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,INDL,C,VRTS,12/31/06,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,FS,C,VRTS,12/31/07,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,INDL,C,VRTS,12/31/07,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,FS,C,VRTS,12/31/08,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,INDL,C,VRTS,12/31/08,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,FS,C,VRTS,12/31/09,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,INDL,C,VRTS,12/31/09,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,FS,C,VRTS,12/31/10,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,INDL,C,VRTS,12/31/10,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,FS,C,VRTS,12/31/11,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,INDL,C,VRTS,12/31/11,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,FS,C,VRTS,12/31/12,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,INDL,C,VRTS,12/31/12,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,FS,C,VRTS,12/31/13,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,INDL,C,VRTS,12/31/13,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,FS,C,VRTS,12/31/14,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,INDL,C,VRTS,12/31/14,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,FS,C,VRTS,12/31/15,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,INDL,C,VRTS,12/31/15,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,FS,C,VRTS,12/31/16,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,INDL,C,VRTS,12/31/16,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,FS,C,VRTS,12/31/17,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
A,USD,STD,INDL,C,VRTS,12/31/17,025030,VIRTUS INVESTMENT PTNRS INC,92828Q109,40,Financials
